period,time,HR,BR,activity,skin,ambulation,drink,drinkactivity,drinking,Positive,Negative,Fear,Hostility,Sadness
4/11/2015,11.9569,60,NaN,1073.656944,33.98786051,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9583,61,NaN,1073.810481,33.98940534,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9597,60,NaN,1073.893667,33.98686618,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9611,60,NaN,1074.010266,33.9908737,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9625,61,NaN,1073.783251,33.98444832,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9639,60,NaN,1074.351777,33.99488628,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9653,61,NaN,1073.920503,33.97613511,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9667,61,NaN,1073.508089,34.02794318,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9681,59,NaN,1074.055206,34.10042313,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9694,59,NaN,1074.343755,34.08459975,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9708,59,12,1074.494129,34.0877095,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9722,61,12,1074.123178,34.09385136,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9736,62,12,1074.05784,34.07547217,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.975,62,12,1073.871207,34.13055725,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9764,60,12,1073.706819,34.19519839,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9778,59,12,1073.802816,34.19538531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9792,61,12,1073.68329,34.15047038,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9806,62,12,1073.559398,34.07839006,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9819,59,12,1074.077564,34.0847254,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9833,61,12,1074.11449,34.12248509,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9847,60,12,1074.177698,34.2039569,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9861,59,12,1074.593173,34.18188926,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9875,59,12,1074.531297,34.19002606,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9889,60,12,1074.220738,34.19125081,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9903,60,12,1073.495686,34.1787439,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9917,59,NaN,1074.402231,34.22552493,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9931,60,NaN,1073.783888,34.30292198,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9944,59,NaN,1074.791373,34.28122632,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9958,61,NaN,1073.003094,34.29282008,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9972,68,NaN,1070.943847,34.28576346,Stationary,0,0,0,0,0,0,0,0
4/11/2015,11.9986,61,NaN,1071.726182,34.29014296,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12,61,NaN,1071.083874,34.28735448,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0014,59,NaN,1071.335437,34.28906852,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0028,60,NaN,1071.312476,34.28807987,Stationary,0,0,0,1,1.380952381,1.5,1.333333333,1.4
4/11/2015,12.0042,61,NaN,1071.374208,34.28841372,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0056,59,NaN,1071.310069,34.28863492,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0069,59,NaN,1071.361889,34.28775881,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0083,60,NaN,1071.139823,34.28930364,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0097,58,NaN,1070.848788,34.28676448,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0111,59,NaN,1070.990677,34.290772,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0125,58,NaN,1070.751188,34.28452656,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0139,58,NaN,1070.722235,34.29452197,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0153,59,NaN,1070.993761,34.27664691,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0167,60,13,1071.009674,34.32655027,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0181,60,10,1071.454739,34.40245449,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0194,61,12,1071.016148,34.38087136,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0208,61,13,1071.073961,34.39349615,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0222,62,13,1070.84077,34.38412172,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0236,61,13,1071.021347,34.39250874,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.025,59,14,1071.05604,34.38347483,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0264,61,14,1071.430555,34.39518428,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0278,67,14,1072.447825,34.37632057,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0292,67,13,1072.508429,34.42673772,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0306,64,13,1071.062909,34.50242059,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0319,66,13,1074.426084,34.48083746,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0333,63,13,1069.675158,34.49346225,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0347,61,13,1077.262714,34.48408782,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0361,60,13,1064.761952,34.49247484,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0375,56,14,1086.308157,34.48344093,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0389,61,14,1069.675158,34.49515038,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0403,61,15,1068.516866,34.47628667,MovingSlowly,0,0,0,0,0,0,0,0
4/11/2015,12.0417,61,17,1068.325792,34.52670382,MovingSlowly,0,0,0,0,0,0,0,0
4/11/2015,12.0431,61,17,1066.63074,34.60238669,MovingSlowly,0,0,0,0,0,0,0,0
4/11/2015,12.0444,61,17,1047.527533,34.58080356,MovingSlowly,0,0,0,0,0,0,0,0
4/11/2015,12.0458,61,18,1066.363672,34.59342835,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0472,61,18,1080.75761,34.58405392,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0486,61,21,1059.334741,34.59244094,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.05,61,24,1072.412647,34.58340703,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0514,61,24,1065.673565,34.59511648,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0528,71,25,1068.325792,34.57625277,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0542,71,25,1066.549595,34.62684986,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0556,70,25,1068.516866,34.70209018,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0569,64,24,1065.468478,34.68138316,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0583,60,15,1065.681725,34.69246312,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0597,58,15,1065.987779,34.68562786,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0611,57,15,1065.428419,34.69000736,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0625,60,15,1065.707491,34.68721888,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0639,54,15,1066.165218,34.68893292,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0653,62,22,1065.721823,34.68794427,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0667,77,19,1066.135342,34.68845806,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0681,62,20,1066.63074,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0694,52,19,1066.056263,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0708,54,18,1065.916642,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0722,62,18,1065.882958,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0736,62,17,1066.318173,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.075,48,16,1065.503636,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0764,59,16,1065.795289,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0778,56,16,1066.363672,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0792,58,16,1066.060479,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0806,58,16,1065.512255,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0819,66,15,1065.331722,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0833,72,14,1066.118384,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0847,72,14,1065.90094,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0861,76,15,1066.170466,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0875,74,17,1065.154546,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0889,56,17,1063.996778,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0903,48,16,1064.615737,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0917,56,15,1063.887245,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0931,59,15,1064.252271,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0944,59,15,1063.983383,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0958,57,15,1063.501898,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0972,58,15,1064.029416,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.0986,50,15,1063.396461,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1,47,15,1063.799375,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1014,76,15,1063.976559,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1028,79,15,1063.657444,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1042,61,14,1064.608392,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1056,62,13,1065.522063,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1069,61,11,1065.538635,34.68823671,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1083,61,11,1064.220444,34.68805676,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1097,63,11,1063.288844,34.68849932,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1111,64,13,1062.702303,34.68762321,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1125,70,17,1062.276752,34.68916804,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1139,72,15,1062.571528,34.68662888,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1153,62,18,1062.333175,34.6906364,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1167,62,21,1063.10156,34.68439096,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1181,63,20,1064.81778,34.69438637,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1194,65,21,1063.476998,34.67651131,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1208,65,22,1063.623924,34.72641467,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1222,62,22,1064.015125,34.80231889,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1236,61,22,1063.747114,34.78073576,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.125,63,22,1064.546793,34.79336055,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1264,62,22,1063.963952,34.78398612,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1278,65,20,1063.565288,34.79237314,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1292,67,16,1064.715624,34.78333923,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1306,66,16,1067.37285,34.79504868,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1319,66,14,1067.399486,34.77618497,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1333,67,11,1065.553173,34.82678206,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1347,66,11,1066.085174,34.90202238,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1361,74,11,1063.427577,34.88131536,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1375,63,12,1064.621145,34.89239532,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1389,65,12,1067.323931,34.88556006,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1403,69,12,1064.703439,34.88993956,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1417,67,12,1065.377209,34.88715108,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1431,63,12,1064.226322,34.88886512,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1444,63,14,1064.852536,34.88787647,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1458,68,16,1063.992272,34.88839026,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1472,63,16,1067.347869,34.88816891,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1486,71,16,1072.237471,34.88816891,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.15,62,16,1072.245875,34.88816891,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1514,60,16,1065.522063,34.88816891,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1528,59,15,1072.06601,34.88816891,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1542,59,14,1072.063776,34.88816891,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1556,59,14,1072.074843,34.88816891,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1569,60,14,1072.349062,34.88816891,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1583,60,11,1072.12307,34.88798896,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1597,60,14,1072.225452,34.88843152,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1611,61,15,1072.326361,34.88755541,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1625,61,NaN,1071.666687,34.88910024,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1639,64,NaN,1072.613162,34.88656108,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1653,64,NaN,1069.578462,34.8905686,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1667,64,NaN,1063.329609,34.88432316,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1681,64,NaN,1064.415886,34.89431857,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1694,61,NaN,1066.398988,34.87644351,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1708,60,NaN,1066.054494,34.92652681,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1722,60,NaN,1066.022155,35.00198848,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1736,60,NaN,1066.337288,34.98128146,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.175,63,NaN,1066.408438,34.99236142,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1764,63,NaN,1066.412211,34.98552616,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1778,64,NaN,1066.358211,34.98990566,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1792,64,NaN,1066.069886,34.98711718,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1806,66,NaN,1066.248057,34.98883122,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1819,66,NaN,1065.914468,34.98784257,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1833,65,NaN,1066.530629,34.98817642,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1847,63,NaN,1066.355237,34.98839762,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1861,64,NaN,1066.659803,34.98752151,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1875,64,NaN,1066.165974,34.98906634,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1889,69,NaN,1068.806127,34.98652718,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1903,63,NaN,1064.573832,34.9905347,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1917,63,NaN,1061.819878,34.98428926,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1931,63,NaN,1064.788771,34.99428467,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1944,63,NaN,1060.354006,34.97640961,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1958,63,NaN,1059.980833,35.02631297,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1972,71,NaN,1065.346657,35.10221719,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.1986,70,NaN,1065.346657,35.08063406,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2,65,NaN,1065.346657,35.0934388,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2014,64,NaN,1059.646118,35.08362181,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2028,60,NaN,1062.050074,35.09288495,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2042,61,NaN,1060.287018,35.08212626,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2056,63,NaN,1061.803944,35.09681743,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2069,55,NaN,1065.257191,35.07307009,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2083,63,NaN,1064.028711,35.13145744,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2097,64,NaN,1064.793146,35.19416318,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2111,64,NaN,1064.399905,35.19533875,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2125,61,NaN,1065.064951,35.15008997,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2139,61,NaN,1064.735514,35.07778845,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2153,62,NaN,1065.242233,35.08499991,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2167,66,NaN,1067.202882,35.12121477,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2181,64,NaN,1068.21063,35.20522574,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2194,62,NaN,1068.098312,35.17915058,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2208,61,12,1068.738513,35.19353281,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2222,63,11,1067.861967,35.18476215,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2236,60,11,1067.423226,35.1901303,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.225,63,12,1067.465034,35.18664808,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2264,63,11,1068.760992,35.18902603,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2278,66,12,1065.242233,35.18716127,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2292,65,14,1065.242233,35.18921989,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2306,61,14,1065.242233,35.18645938,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2319,61,14,1065.240068,35.1904669,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2333,61,15,1065.223339,35.18440141,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2347,60,15,1065.205279,35.19395426,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2361,61,15,1065.15112,35.17695531,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2375,63,15,1065.139184,35.22531384,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2389,67,15,1065.126747,35.30375723,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2403,77,15,1068.099621,35.27816658,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2417,73,15,1068.53169,35.2970368,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2431,61,15,1068.233952,35.27766696,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2444,62,15,1068.329241,35.30392905,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2458,61,14,1067.349504,35.24481183,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2472,76,14,1064.666395,35.18105961,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2486,74,14,1066.015203,35.18290292,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.25,61,14,1065.283379,35.22242005,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2514,64,14,1065.796911,35.30449563,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2528,64,13,1065.337201,35.27940912,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2542,69,11,1065.139184,35.29327756,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2556,64,11,1065.311101,35.28472825,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2569,64,11,1065.060451,35.2900964,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2583,64,11,1065.346657,35.28679413,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2597,61,11,1064.77674,35.28872952,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2611,64,11,1064.739133,35.28774087,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2625,62,11,1064.8814,35.28825466,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2639,62,11,1064.95061,35.28803331,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2653,61,11,1064.842972,35.28803331,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2667,60,11,1064.822051,35.28803331,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2681,61,11,1064.905189,35.28803331,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2694,62,11,1065.401238,35.28803331,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2708,61,12,1065.15112,35.28803331,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2722,62,12,1065.117776,35.28803331,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2736,63,NaN,1065.331047,35.28803331,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.275,62,NaN,1064.893387,35.28803331,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2764,63,NaN,1064.691871,35.28803331,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2778,62,NaN,1065.240068,35.28803331,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2792,72,NaN,1064.919135,35.28803331,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2806,76,NaN,1064.838718,35.28803331,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2819,69,NaN,1064.642549,35.28803331,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2833,69,NaN,1064.599631,35.28785336,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2847,69,NaN,1064.814631,35.28829592,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2861,67,NaN,1064.29853,35.28741981,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2875,66,NaN,1065.126747,35.28896464,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2889,67,NaN,1064.710128,35.28642548,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2903,66,NaN,1064.797417,35.290433,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2917,65,NaN,1065.083637,35.28418756,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2931,66,NaN,1064.739458,35.29418297,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2944,66,NaN,1064.432806,35.27630791,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2958,66,13,1064.975806,35.32639121,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2972,67,13,1065.223339,35.40185288,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.2986,66,11,1065.205279,35.38114586,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3,66,11,1065.115193,35.39204588,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3014,65,11,1064.322636,35.38565317,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3028,65,11,1064.490779,35.38915656,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3042,64,13,1064.274126,35.3879129,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3056,62,14,1064.378022,35.38708778,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3069,59,12,1064.595906,35.39010666,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3083,60,11,1064.209132,35.38437501,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3097,60,11,1064.239626,35.39414907,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3111,62,11,1064.495215,35.37627401,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3125,61,11,1064.339951,35.42635731,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3139,64,12,1060.808063,35.50181898,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3153,69,12,1057.996872,35.48111196,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3167,67,12,1057.995245,35.49219192,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3181,71,13,1058.732813,35.48535666,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3194,63,13,1059.39199,35.48973616,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3208,68,13,1058.601977,35.48694768,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3222,65,14,1059.347994,35.48866172,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3236,65,14,1058.870746,35.48767307,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.325,70,14,1060.016599,35.48818686,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3264,66,14,1061.514094,35.48796551,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3278,63,13,1060.40773,35.48796551,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3292,64,12,1060.813205,35.48796551,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3306,64,12,1060.399877,35.48796551,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3319,65,12,1060.812121,35.48796551,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3333,65,12,1061.381143,35.48778556,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3347,64,12,1060.406944,35.48822812,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3361,64,12,1060.561139,35.48735201,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3375,64,12,1060.807884,35.48907678,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3389,63,12,1060.99879,35.48609506,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3403,62,12,1060.491,35.4909787,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3417,62,12,1059.581892,35.48318844,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3431,58,11,1059.435492,35.49572301,Stationary,0,0,0,0,0,0,0,0
4/11/2015,12.3444,63,11,1059.858258,35.47384043,Stationary,0,0,0,0,0,0,0,0
